data,category_type
https://www.trustpilot.com/categories/winemaking_supply_store,Online Stores
https://www.trustpilot.com/categories/brewing_supply_store,Online Stores
https://www.trustpilot.com/categories/farm_shop,Online Stores
https://www.trustpilot.com/categories/tamale_shop,Online Stores
https://www.trustpilot.com/categories/mexican_goods_store,Online Stores
https://www.trustpilot.com/categories/cured_ham_store,Online Stores
https://www.trustpilot.com/categories/propeller_shop,Online Stores
https://www.trustpilot.com/categories/vacuum_cleaner_repair_shop,Online Stores
https://www.trustpilot.com/categories/lottery_shop,Online Stores
https://www.trustpilot.com/categories/dye_store,Online Stores
https://www.trustpilot.com/categories/japanese_grocery_store,Online Stores
https://www.trustpilot.com/categories/korean_grocery_store,Online Stores
https://www.trustpilot.com/categories/pie_shop,Online Stores
https://www.trustpilot.com/categories/state_liquor_store,Online Stores
https://www.trustpilot.com/categories/bubble_tea_store,Online Stores
https://www.trustpilot.com/categories/chinaware_store,Online Stores
https://www.trustpilot.com/categories/church_supply_store,Online Stores
https://www.trustpilot.com/categories/ice_cream_shop,Online Stores
https://www.trustpilot.com/categories/convenience_stores_organization,Online Stores
https://www.trustpilot.com/categories/irish_goods_store,Online Stores
https://www.trustpilot.com/categories/custom_confiscated_goods_store,Online Stores
https://www.trustpilot.com/categories/dart_supply_store,Online Stores
https://www.trustpilot.com/categories/furnace_store,Online Stores
https://www.trustpilot.com/categories/water_ski_shop,Online Stores
https://www.trustpilot.com/categories/table_tennis_supply_store,Online Stores
https://www.trustpilot.com/categories/fashion_design_school,Online Stores
https://www.trustpilot.com/categories/kebab_shop,Online Stores
https://www.trustpilot.com/categories/model_train_store,Online Stores
https://www.trustpilot.com/categories/muffler_shop,Online Stores
https://www.trustpilot.com/categories/sewing_machine_store,Online Stores
https://www.trustpilot.com/categories/wicker_store,Online Stores
https://www.trustpilot.com/categories/appliances_electronics,Online Stores
https://www.trustpilot.com/categories/asian_grocery_stores,Online Stores
https://www.trustpilot.com/categories/buddhist_supplies_store,Online Stores
https://www.trustpilot.com/categories/call_shop,Online Stores
https://www.trustpilot.com/categories/dry_wall_supply_store,Online Stores
https://www.trustpilot.com/categories/fireworks_store,Online Stores
https://www.trustpilot.com/categories/frozen_yogurt_shop,Online Stores
https://www.trustpilot.com/categories/grocery_stores_markets,Online Stores
https://www.trustpilot.com/categories/home_goods_stores,Online Stores
https://www.trustpilot.com/categories/jewelry_watches,Online Stores
https://www.trustpilot.com/categories/malls_marketplaces,Online Stores
https://www.trustpilot.com/categories/motor_scooter_repair_shop,Online Stores
https://www.trustpilot.com/categories/pet_stores,Online Stores
https://www.trustpilot.com/categories/silk_plant_shop,Online Stores
https://www.trustpilot.com/categories/used_store_fixture_supplier,Online Stores
